"","p1_depth","p2_depth","result","time","0","1","2","3","4","5","6","7","8","9"
479,4,5,"draw",0.13119194200000095,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
480,4,6,"draw",0.25989604200000826,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
481,4,6,"draw",0.26102485700000955,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxo x xox","oxoox xox","oxooxxxox"
482,4,6,"draw",0.260092757999999,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
483,4,6,"draw",0.26783854300001053,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
484,4,6,"draw",0.26080033400000957,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
485,4,6,"draw",0.27063815900000066,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
486,4,6,"draw",0.26485161400000834,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
487,4,6,"draw",0.2641228680000012,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
488,4,6,"draw",0.2612554020000033,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
489,4,6,"draw",0.26448337600000116,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
490,4,6,"draw",0.2621962050000093,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
491,4,6,"draw",0.26401156000000015,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
492,4,6,"draw",0.2631598419999932,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
493,4,6,"draw",0.26149718099999575,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
494,4,6,"draw",0.260972241999994,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
495,4,7,"draw",0.41920508900000186,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
496,4,7,"draw",0.4264434370000032,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
497,4,7,"draw",0.41090134700000647,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
498,4,7,"draw",0.4139280480000025,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
499,4,7,"draw",0.41007775900000354,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
500,4,7,"draw",0.406594235,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
501,4,7,"draw",0.4254204940000079,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
502,4,7,"draw",0.4146081690000045,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
503,4,7,"draw",0.4086152269999985,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
504,4,7,"draw",0.4093254800000068,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
505,4,7,"draw",0.4059962910000081,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
506,4,7,"draw",0.40718848299999877,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
507,4,7,"draw",0.4056925769999964,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
508,4,7,"draw",0.4064785139999998,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
509,4,7,"draw",0.40649318699999526,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
510,4,8,"draw",0.49070721799999717,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
511,4,8,"draw",0.49030478699999946,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
512,4,8,"draw",0.48631153099999835,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
513,4,8,"draw",0.4908707099999958,"         ","    x    ","  o x    "," xo x    "," xo x  o "," xo x  ox","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
514,4,8,"draw",0.49221139600000186,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
515,4,8,"draw",0.5089720570000082,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxo x xox","oxo xoxox","oxoxxoxox"
516,4,8,"draw",0.48871375800000294,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
517,4,8,"draw",0.4897415810000041,"         ","    x    ","    x o  ","    x ox "," o  x ox ","xo  x ox ","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
518,4,8,"draw",0.48826739199999736,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
519,4,8,"draw",0.49100240200000655,"         ","    x    ","    x o  ","    x ox "," o  x ox ","xo  x ox ","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
520,4,8,"draw",0.4933012860000048,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
521,4,8,"draw",0.48839247899999805,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
522,4,8,"draw",0.4910277630000053,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
523,4,8,"draw",0.48709963800000367,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
524,4,8,"draw",0.488169984999999,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
525,4,9,"draw",0.49489816500000927,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","x ooxx   ","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
526,4,9,"draw",0.4980754480000087,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
527,4,9,"draw",0.501256933999997,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," ox x  xo"," ox x oxo"," oxxx oxo"," oxxxooxo","xoxxxooxo"
528,4,9,"draw",0.48743016800000305,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
529,4,9,"draw",0.49488574900000515,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
530,4,9,"draw",0.49167847900000083,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
531,4,9,"draw",0.4911070490000071,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
532,4,9,"draw",0.49540655900000274,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
533,4,9,"draw",0.4959283320000054,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","   xxoo x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
534,4,9,"draw",0.4954745170000052,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
535,4,9,"draw",0.49504060999998956,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
536,4,9,"draw",0.4928415189999953,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
537,4,9,"draw",0.4974058769999914,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
538,4,9,"draw",0.5031721599999912,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
539,4,9,"draw",0.5018926010000087,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
540,5,1,"x",0.21267690000000528,"         ","    x    ","o   x    ","o x x    ","o x x   o","o xxx   o","o xxx o o","o xxx oxo","o xxxooxo","oxxxxooxo"
541,5,1,"x",0.21098783899999773,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","x o x oxo","xxo x oxo","",""
542,5,1,"x",0.21220957100000248,"         ","    x    ","o   x    ","o   xx   ","o o xx   ","o oxxx   ","","","",""
543,5,1,"x",0.2125027360000047,"         ","    x    ","    x   o","    xx  o","  o xx  o"," xo xx  o"," xo xxo o"," xoxxxo o","",""
544,5,1,"x",0.2133166039999992,"         ","    x    ","  o x    ","  o x x  ","  o x x o","  o xxx o","o o xxx o","oxo xxx o","oxo xxxoo","oxoxxxxoo"
545,5,1,"x",0.21414734100000032,"         ","    x    ","    x   o"," x  x   o"," x  x o o"," x  x oxo","","","",""
546,5,1,"x",0.21092435200000637,"         ","    x    ","    x o  ","   xx o  ","   xx o o","   xx oxo","o  xx oxo","o  xxxoxo","",""
547,5,1,"x",0.21115794300000346,"         ","    x    ","    x   o"," x  x   o"," xo x   o"," xo x  xo","","","",""
548,5,1,"x",0.21223509800000784,"         ","    x    ","o   x    ","o  xx    ","o  xx o  ","o  xx ox ","o oxx ox ","o oxxxox ","",""
549,5,1,"x",0.2082663230000037,"         ","    x    ","o   x    ","o   x  x ","o   x ox ","o  xx ox ","o oxx ox ","o oxxxox ","",""
550,5,1,"x",0.20850930399998902,"         ","    x    ","    x o  ","    xxo  ","    xxo o","    xxoxo","  o xxoxo"," xo xxoxo","",""
551,5,1,"x",0.20889536399999997,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","o o xxx o","o oxxxx o","",""
552,5,1,"x",0.20889144400000248,"         ","    x    ","    x o  ","  x x o  ","o x x o  ","o xxx o  ","o xxx o o","o xxxxo o","",""
553,5,1,"x",0.20991717799999776,"         ","    x    ","    x   o","x   x   o","x o x   o","x o xx  o","x o xxo o","x o xxoxo","xoo xxoxo","xooxxxoxo"
554,5,1,"x",0.20775268799999935,"         ","    x    ","    x   o"," x  x   o"," xo x   o"," xo xx  o"," xo xxo o"," xo xxoxo","",""
555,5,2,"draw",0.2136114400000082,"         ","    x    ","  o x    ","  o x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
556,5,2,"draw",0.20913546399999916,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
557,5,2,"draw",0.21007772800000168,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
558,5,2,"draw",0.21014254600000015,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox xx  o ","ox xxo o ","oxxxxo o ","oxxxxooo ","oxxxxooox"
559,5,2,"draw",0.20902995999999519,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo xxxo ","oxooxxxo ","oxooxxxox"
560,5,2,"draw",0.2098663020000089,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
561,5,2,"draw",0.21114245900000128,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o  xxo x ","oo xxo x ","ooxxxo x ","ooxxxoox ","ooxxxooxx"
562,5,2,"draw",0.2121273980000069,"         ","    x    ","    x   o"," x  x   o"," x  x  oo"," x  x xoo"," xo x xoo"," xo xxxoo"," xooxxxoo","xxooxxxoo"
563,5,2,"draw",0.2144702749999965,"         ","    x    ","    x o  ","    x ox "," o  x ox "," ox x ox ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
564,5,2,"draw",0.21860721100000546,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxxx o","x ooxxxoo","xxooxxxoo"
565,5,2,"draw",0.21592977199999552,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","x ooxx xo","xoooxx xo","xoooxxxxo"
566,5,2,"draw",0.21894290000000183,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
567,5,2,"draw",0.21046720699999355,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoox ","ooxxxoox ","ooxxxooxx"
568,5,2,"draw",0.20846453599999393,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxo x xox","oxoox xox","oxooxxxox"
569,5,2,"draw",0.21071085399999845,"         ","    x    ","    x   o","    x  xo"," o  x  xo"," o  xx xo"," o oxx xo"," o oxxxxo"," oooxxxxo","xoooxxxxo"
570,5,3,"draw",0.21503495799998973,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
571,5,3,"draw",0.21349085500000342,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
572,5,3,"draw",0.21455450399999165,"         ","    x    ","    x o  ","   xx o  ","   xxoo  ","  xxxoo  ","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
573,5,3,"draw",0.21326417500000616,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
574,5,3,"draw",0.2137191699999903,"         ","    x    ","    x o  ","x   x o  ","x   x o o","x   x oxo","xo  x oxo","xo  xxoxo","xo oxxoxo","xoxoxxoxo"
575,5,3,"draw",0.21337162899999385,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxo xx ox","oxooxx ox","oxooxxxox"
576,5,3,"draw",0.21345601100000522,"         ","    x    ","  o x    ","  o x  x "," oo x  x ","xoo x  x ","xoo x  xo","xoo xx xo","xoooxx xo","xoooxxxxo"
577,5,3,"draw",0.2136595930000027,"         ","    x    ","    x   o","x   x   o","x   x o o","x   x oxo","xo  x oxo","xox x oxo","xox xooxo","xoxxxooxo"
578,5,3,"draw",0.21365956699999344,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","ox xxoo x","ox xxooox","oxxxxooox"
579,5,3,"draw",0.21546902299999715,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
580,5,3,"draw",0.21497668199999964,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
581,5,3,"draw",0.21459691799999803,"         ","    x    ","  o x    ","x o x    ","x o x   o","x o xx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
582,5,3,"draw",0.2147064709999995,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo","xo oxx xo","xoooxx xo","xoooxxxxo"
583,5,3,"draw",0.2139733260000014,"         ","    x    ","  o x    ","  o x   x","o o x   x","oxo x   x","oxo x  ox","oxoxx  ox","oxoxxo ox","oxoxxoxox"
584,5,3,"draw",0.21437450599999863,"         ","    x    ","o   x    ","o  xx    ","o  xxo   ","o xxxo   ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
585,5,4,"draw",0.24043936600000393,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
586,5,4,"draw",0.23220263799998975,"         ","    x    ","o   x    ","o   x  x ","oo  x  x ","oox x  x ","oox x ox ","ooxxx ox ","ooxxxoox ","ooxxxooxx"
587,5,4,"draw",0.2323955200000114,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","oxxxxoo  ","oxxxxooo ","oxxxxooox"
588,5,4,"draw",0.23375999399999614,"         ","    x    ","    x o  ","  x x o  ","  x x o o","  x x oxo"," ox x oxo"," ox xxoxo"," oxoxxoxo","xoxoxxoxo"
589,5,4,"draw",0.23731025999998678,"         ","    x    ","o   x    ","o   x   x","o   x o x","o  xx o x","o  xxoo x","o xxxoo x","ooxxxoo x","ooxxxooxx"
590,5,4,"draw",0.2382441630000045,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
591,5,4,"draw",0.24317997099998934,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
592,5,4,"draw",0.24412446200000204,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
593,5,4,"draw",0.23239408999999966,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
594,5,4,"draw",0.23436261999999886,"         ","    x    ","o   x    ","o   x x  ","o o x x  ","oxo x x  ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
595,5,4,"draw",0.23504061600000625,"         ","    x    ","    x o  ","    x ox "," o  x ox "," ox x ox "," ox x oxo","xox x oxo","xoxox oxo","xoxoxxoxo"
596,5,4,"draw",0.23308688199999494,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
597,5,4,"draw",0.23349122200001204,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
598,5,4,"draw",0.23499616699999137,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
599,5,4,"draw",0.23390420599999118,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
600,5,5,"draw",0.2924774720000016,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","x ooxxxoo","xxooxxxoo"
601,5,5,"draw",0.290951089999993,"         ","    x    ","o   x    ","o x x    ","o x x o  ","o xxx o  ","o xxxoo  ","o xxxoo x","ooxxxoo x","ooxxxooxx"
602,5,5,"draw",0.29155503600000543,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
603,5,5,"draw",0.2902375409999962,"         ","    x    ","    x   o","   xx   o","   xxo  o","  xxxo  o","  xxxoo o","  xxxooxo"," oxxxooxo","xoxxxooxo"
604,5,5,"draw",0.2903871440000074,"         ","    x    ","    x o  ","    x o x","o   x o x","o  xx o x","o  xxoo x","o  xxooxx","oo xxooxx","ooxxxooxx"
605,5,5,"draw",0.29219956999999397,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","  ooxxxxo"," oooxxxxo","xoooxxxxo"
606,5,5,"draw",0.29358378599999924,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxxx o","  ooxxx o"," xooxxx o"," xooxxxoo","xxooxxxoo"
607,5,5,"draw",0.29074282700000253,"         ","    x    ","  o x    ","  o xx   ","  ooxx   ","  ooxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
608,5,5,"draw",0.2895704259999974,"         ","    x    ","o   x    ","o   xx   ","o  oxx   ","o  oxxx  ","o ooxxx  ","oxooxxx  ","oxooxxxo ","oxooxxxox"
609,5,5,"draw",0.28939150499999755,"         ","    x    ","    x o  ","    xxo  ","   oxxo  ","x  oxxo  ","x  oxxo o","x  oxxoxo","xo oxxoxo","xoxoxxoxo"
610,5,5,"draw",0.2933143430000058,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
611,5,5,"draw",0.2955458739999983,"         ","    x    ","    x   o","    x x o","  o x x o","  o xxx o","  ooxxx o","x ooxxx o","xoooxxx o","xoooxxxxo"
612,5,5,"draw",0.30469167300000777,"         ","    x    ","    x   o","    xx  o","   oxx  o","x  oxx  o","x ooxx  o","xxooxx  o","xxooxx oo","xxooxxxoo"
613,5,5,"draw",0.2966751239999894,"         ","    x    ","    x o  "," x  x o  "," x  x oo "," x  x oox","ox  x oox","ox xx oox","ox xxooox","oxxxxooox"
614,5,5,"draw",0.2959153050000083,"         ","    x    ","  o x    ","  oxx    ","  oxxo   ","  oxxo  x","o oxxo  x","oxoxxo  x","oxoxxo ox","oxoxxoxox"
615,5,6,"draw",0.42190476300000057,"         ","    x    ","    x   o","    xx  o","   oxx  o","   oxx xo"," o oxx xo","xo oxx xo","xoooxx xo","xoooxxxxo"
616,5,6,"draw",0.41923683800000333,"         ","    x    ","o   x    ","ox  x    ","ox  x  o ","ox  x xo ","oxo x xo ","oxoxx xo ","oxoxxoxo ","oxoxxoxox"
